school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1_math,G2_math,G3_math,GT_math,G1_scale_math,G2_scale_math,G3_scale_math,GT_scale_math,G1_scale_math,G2_scale_math,G3_scale_math,GT_scale_math,G1_math_rank,G2_math_rank,G3_math_rank,GT_math_rank,G1_math_rank_bin,G2_math_rank_bin,G3_math_rank_bin,GT_math_rank_bin
GP,F,16,U,GT3,T,3,4,at_home,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,4,3,1,2,3,12,5,5,5,15,-1.7824668774646413,-1.520979274499417,-1.1834825942912781,-1.5749031866724557,-1.7824668774646413,-1.520979274499417,-1.1834825942912781,-1.5749031866724557,387,367,350,366,9,8,7,8
GP,M,15,U,GT3,T,2,3,other,services,course,father,1,1,0,yes,yes,yes,yes,no,yes,yes,yes,3,2,2,1,3,3,2,10,12,12,34,-0.2741669275963179,0.34233826825241637,0.34635815990011215,0.14549904139675998,-0.2741669275963179,0.34233826825241637,0.34635815990011215,0.14549904139675998,203,128,132,167,5,4,4,5
GP,M,15,U,GT3,T,2,3,other,other,home,mother,1,3,0,yes,no,yes,no,no,yes,yes,no,5,3,2,1,2,5,4,11,10,11,32,0.027493062377346802,-0.19003817253382177,0.12780948072991352,-0.01219213777812287,0.027493062377346802,-0.19003817253382177,0.12780948072991352,-0.01219213777812287,164,204,163,193,5,5,5,5
GP,F,15,U,LE3,T,3,2,services,other,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,1,1,5,10,7,6,6,19,-1.179146897517312,-1.254791054106298,-0.9649339151210796,-1.1929973567097414,-1.179146897517312,-1.254791054106298,-0.9649339151210796,-1.1929973567097414,326,353,335,341,7,8,7,7
GP,M,15,U,LE3,T,2,2,services,services,home,mother,2,2,0,no,no,yes,yes,yes,yes,yes,no,5,3,3,1,3,4,4,15,15,15,45,1.2341330222720055,1.1409029294317736,1.0020041974107081,1.1853344666549275,1.2341330222720055,1.1409029294317736,1.0020041974107081,1.1853344666549275,42,34,41,48,2,2,2,3
GP,F,15,U,GT3,T,1,1,other,other,home,father,1,2,0,no,yes,no,yes,no,yes,yes,no,4,3,2,2,3,4,2,9,10,10,29,-0.5758269175699826,-0.19003817253382177,-0.0907391984402851,-0.30066642463874044,-0.5758269175699826,-0.19003817253382177,-0.0907391984402851,-0.30066642463874044,254,204,210,232,6,5,5,5
GP,F,15,U,GT3,T,4,4,services,services,reputation,father,2,2,2,no,no,yes,no,yes,yes,yes,yes,4,4,4,2,3,5,6,7,9,8,24,-1.179146897517312,-0.45622639292694084,-0.5278365567806823,-0.7592824122021201,-1.179146897517312,-0.45622639292694084,-0.5278365567806823,-0.7592824122021201,326,250,294,302,7,6,6,6
GP,F,16,U,LE3,T,2,2,at_home,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,2,4,8,7,6,21,-0.8774869075436472,-0.9886028337131789,-0.9649339151210796,-0.9936837489776682,-0.8774869075436472,-0.9886028337131789,-0.9649339151210796,-0.9936837489776682,285,332,335,328,6,7,7,7
GP,F,15,U,GT3,T,4,2,other,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,3,1,4,13,14,14,41,0.6308130423246762,0.8747147090386544,0.7834555182405094,0.8034286366922126,0.6308130423246762,0.8747147090386544,0.7834555182405094,0.8034286366922126,96,68,74,82,4,3,3,3
GP,M,16,U,GT3,T,2,2,services,other,reputation,father,2,2,1,no,no,yes,yes,no,yes,yes,no,4,4,2,1,1,3,12,11,10,10,31,0.027493062377346802,-0.19003817253382177,-0.0907391984402851,-0.08890229537878805,0.027493062377346802,-0.19003817253382177,-0.0907391984402851,-0.08890229537878805,164,204,210,207,5,5,5,5
GP,M,16,U,LE3,A,4,4,teacher,health,reputation,mother,1,2,0,no,yes,no,no,yes,yes,no,no,4,1,3,3,5,5,18,8,6,7,21,-0.8774869075436472,-1.254791054106298,-0.746385235950881,-1.0104051344790999,-0.8774869075436472,-1.254791054106298,-0.746385235950881,-1.0104051344790999,285,353,326,328,6,8,7,7
GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,3,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,3,4,0,7,7,8,22,-1.179146897517312,-0.9886028337131789,-0.5278365567806823,-0.9461454984063139,-1.179146897517312,-0.9886028337131789,-0.5278365567806823,-0.9461454984063139,326,332,294,322,7,7,6,7
GP,F,15,U,GT3,T,4,3,services,other,reputation,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,4,5,5,1,3,1,4,16,17,18,51,1.5357930122456702,1.6732793702180115,1.6576502349213038,1.708210090291093,1.5357930122456702,1.6732793702180115,1.6576502349213038,1.708210090291093,20,16,7,17,2,2,1,2
GP,F,16,U,LE3,T,3,1,other,other,home,father,1,2,0,yes,yes,no,no,yes,yes,no,no,3,3,3,2,3,2,4,7,6,6,19,-1.179146897517312,-1.254791054106298,-0.9649339151210796,-1.1929973567097414,-1.179146897517312,-1.254791054106298,-0.9649339151210796,-1.1929973567097414,326,353,335,341,7,8,7,7
GP,F,16,U,GT3,T,4,2,teacher,services,home,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,1,1,1,0,11,10,10,31,0.027493062377346802,-0.19003817253382177,-0.0907391984402851,-0.08890229537878805,0.027493062377346802,-0.19003817253382177,-0.0907391984402851,-0.08890229537878805,164,204,210,207,5,5,5,5
GP,M,15,U,LE3,T,2,2,services,health,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,4,6,11,13,14,38,0.027493062377346802,0.6085264886455354,0.7834555182405094,0.4982329643301635,0.027493062377346802,0.6085264886455354,0.7834555182405094,0.4982329643301635,164,91,74,115,5,4,3,4
GP,F,15,R,GT3,T,1,1,at_home,other,home,mother,2,4,1,yes,yes,yes,yes,yes,yes,yes,no,3,1,2,1,1,1,2,7,10,10,27,-1.179146897517312,-0.19003817253382177,-0.0907391984402851,-0.5124305538986929,-1.179146897517312,-0.19003817253382177,-0.0907391984402851,-0.5124305538986929,326,204,210,264,7,5,5,6
GP,M,16,R,GT3,T,4,3,services,other,reputation,mother,2,1,0,yes,yes,no,yes,no,yes,yes,no,3,3,3,1,1,4,2,11,15,15,41,0.027493062377346802,1.1409029294317736,1.0020041974107081,0.7618062081350226,0.027493062377346802,1.1409029294317736,1.0020041974107081,0.7618062081350226,164,34,41,82,5,2,2,3
GP,F,16,U,GT3,T,2,1,other,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,no,yes,4,3,5,1,1,5,2,8,9,10,27,-0.8774869075436472,-0.45622639292694084,-0.0907391984402851,-0.4999800323708135,-0.8774869075436472,-0.45622639292694084,-0.0907391984402851,-0.4999800323708135,285,250,210,264,6,6,5,6
GP,F,16,U,GT3,T,4,4,other,other,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,2,1,6,11,14,14,39,0.027493062377346802,0.8747147090386544,0.7834555182405094,0.5916645074322604,0.027493062377346802,0.8747147090386544,0.7834555182405094,0.5916645074322604,164,68,74,104,5,3,3,4
GP,F,16,U,GT3,T,4,3,other,at_home,course,mother,1,3,0,yes,yes,yes,no,yes,yes,yes,no,5,3,5,1,1,3,0,7,9,8,24,-1.179146897517312,-0.45622639292694084,-0.5278365567806823,-0.7592824122021201,-1.179146897517312,-0.45622639292694084,-0.5278365567806823,-0.7592824122021201,326,250,294,302,7,6,6,6
GP,M,16,U,GT3,T,4,4,services,services,other,mother,1,1,0,yes,yes,yes,yes,yes,yes,yes,no,4,5,5,5,5,4,14,7,7,5,19,-1.179146897517312,-0.9886028337131789,-1.1834825942912781,-1.1762759712083095,-1.179146897517312,-0.9886028337131789,-1.1834825942912781,-1.1762759712083095,326,332,350,341,7,7,7,7
GP,M,16,U,GT3,T,4,4,services,teacher,other,father,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,4,0,16,17,17,50,1.5357930122456702,1.6732793702180115,1.4391015557511053,1.6314999326904278,1.5357930122456702,1.6732793702180115,1.4391015557511053,1.6314999326904278,20,16,19,19,2,2,2,2
GP,M,15,U,GT3,T,4,4,services,other,course,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,5,3,3,1,1,5,4,10,13,14,37,-0.2741669275963179,0.6085264886455354,0.7834555182405094,0.3923508997001873,-0.2741669275963179,0.6085264886455354,0.7834555182405094,0.3923508997001873,203,91,74,128,5,4,3,4
GP,F,15,U,GT3,T,3,2,services,other,home,mother,2,2,0,yes,yes,yes,no,yes,yes,yes,no,4,3,5,1,1,2,26,7,6,6,19,-1.179146897517312,-1.254791054106298,-0.9649339151210796,-1.1929973567097414,-1.179146897517312,-1.254791054106298,-0.9649339151210796,-1.1929973567097414,326,353,335,341,7,8,7,7
GP,M,15,U,GT3,A,3,4,services,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,1,1,0,16,18,18,52,1.5357930122456702,1.9394675906111307,1.6576502349213038,1.8016416333931897,1.5357930122456702,1.9394675906111307,1.6576502349213038,1.8016416333931897,20,4,7,14,2,1,1,1
GP,F,15,U,GT3,A,3,3,other,health,reputation,father,1,4,0,yes,no,no,no,yes,yes,no,no,4,3,3,1,1,4,10,10,11,11,32,-0.2741669275963179,0.07615004785929728,0.12780948072991352,-0.02464265930600213,-0.2741669275963179,0.07615004785929728,0.12780948072991352,-0.02464265930600213,203,169,163,193,5,5,5,5
GP,F,15,U,GT3,T,2,2,other,other,course,mother,1,4,0,yes,yes,yes,no,yes,yes,yes,no,5,1,2,1,1,3,8,7,8,8,23,-1.179146897517312,-0.7224146133200599,-0.5278365567806823,-0.852713955304217,-1.179146897517312,-0.7224146133200599,-0.5278365567806823,-0.852713955304217,326,300,294,314,7,6,6,7
GP,M,16,U,GT3,T,3,3,services,other,home,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,2,16,18,18,52,1.5357930122456702,1.9394675906111307,1.6576502349213038,1.8016416333931897,1.5357930122456702,1.9394675906111307,1.6576502349213038,1.8016416333931897,20,4,7,14,2,1,1,1
GP,M,15,R,GT3,T,4,4,other,other,home,father,4,4,0,no,yes,yes,yes,yes,yes,yes,yes,1,3,5,3,5,1,6,10,13,13,36,-0.2741669275963179,0.6085264886455354,0.5649068390703108,0.3156407420995221,-0.2741669275963179,0.6085264886455354,0.5649068390703108,0.3156407420995221,203,91,101,144,5,4,4,4
GP,F,16,U,LE3,T,4,4,health,health,other,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,1,4,4,14,15,16,45,0.9324730322983409,1.1409029294317736,1.2205528765809066,1.1561625596256164,0.9324730322983409,1.1409029294317736,1.2205528765809066,1.1561625596256164,66,34,25,48,3,2,2,3
GP,M,15,U,LE3,A,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,5,3,1,1,4,6,18,19,19,56,2.1391129921929997,2.2056558110042497,1.8761989140915025,2.183547463355904,2.1391129921929997,2.2056558110042497,1.8761989140915025,2.183547463355904,4,1,2,2,1,1,1,1
GP,F,16,R,GT3,T,3,3,services,other,reputation,father,1,3,1,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,2,0,7,10,10,27,-1.179146897517312,-0.19003817253382177,-0.0907391984402851,-0.5124305538986929,-1.179146897517312,-0.19003817253382177,-0.0907391984402851,-0.5124305538986929,326,204,210,264,7,5,5,6
GP,F,16,U,GT3,T,2,2,at_home,other,home,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,3,1,2,1,1,5,6,10,13,13,36,-0.2741669275963179,0.6085264886455354,0.5649068390703108,0.3156407420995221,-0.2741669275963179,0.6085264886455354,0.5649068390703108,0.3156407420995221,203,91,101,144,5,4,4,4
GP,M,15,U,LE3,T,4,2,teacher,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,5,2,1,1,3,10,18,19,19,56,2.1391129921929997,2.2056558110042497,1.8761989140915025,2.183547463355904,2.1391129921929997,2.2056558110042497,1.8761989140915025,2.183547463355904,4,1,2,2,1,1,1,1
GP,M,15,R,GT3,T,2,1,health,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,2,1,1,5,8,9,9,9,27,-0.5758269175699826,-0.45622639292694084,-0.3092878776104837,-0.4708081253415025,-0.5758269175699826,-0.45622639292694084,-0.3092878776104837,-0.4708081253415025,254,250,266,264,6,6,6,6
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,2,5,2,15,15,16,46,1.2341330222720055,1.1409029294317736,1.2205528765809066,1.2620446242555925,1.2341330222720055,1.1409029294317736,1.2205528765809066,1.2620446242555925,42,34,25,35,2,2,2,2
GP,M,15,U,GT3,T,4,4,other,teacher,reputation,father,2,2,0,no,yes,no,yes,yes,yes,no,no,4,4,3,1,1,2,2,11,13,14,38,0.027493062377346802,0.6085264886455354,0.7834555182405094,0.4982329643301635,0.027493062377346802,0.6085264886455354,0.7834555182405094,0.4982329643301635,164,91,74,115,5,4,3,4
GP,M,16,U,GT3,T,3,3,other,services,home,father,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,2,1,1,5,0,13,14,13,40,0.6308130423246762,0.8747147090386544,0.5649068390703108,0.7267184790915475,0.6308130423246762,0.8747147090386544,0.5649068390703108,0.7267184790915475,96,68,101,94,4,3,4,4
GP,M,17,R,GT3,T,1,3,other,other,course,father,3,2,1,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,4,5,20,9,7,8,24,-0.5758269175699826,-0.9886028337131789,-0.5278365567806823,-0.7343813691463615,-0.5758269175699826,-0.9886028337131789,-0.5278365567806823,-0.7343813691463615,254,332,294,302,6,7,6,6
GP,M,15,U,GT3,T,3,4,other,other,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,6,14,13,13,40,0.9324730322983409,0.6085264886455354,0.5649068390703108,0.7391690006194268,0.9324730322983409,0.6085264886455354,0.5649068390703108,0.7391690006194268,66,91,101,94,3,4,4,4
GP,F,15,U,GT3,T,1,2,at_home,services,course,mother,1,2,0,no,no,no,no,no,yes,yes,no,3,2,3,1,2,1,2,16,15,15,46,1.5357930122456702,1.1409029294317736,1.0020041974107081,1.2912165312849035,1.5357930122456702,1.1409029294317736,1.0020041974107081,1.2912165312849035,20,34,41,35,2,2,2,2
GP,M,15,U,GT3,T,2,2,services,services,home,father,1,4,0,no,yes,yes,yes,yes,yes,yes,no,5,5,4,1,2,5,6,16,14,15,45,1.5357930122456702,0.8747147090386544,1.0020041974107081,1.1977849881828067,1.5357930122456702,0.8747147090386544,1.0020041974107081,1.1977849881828067,20,68,41,48,2,3,2,3
GP,F,16,U,LE3,T,2,4,other,health,course,father,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,2,2,1,2,5,2,13,13,13,39,0.6308130423246762,0.6085264886455354,0.5649068390703108,0.6332869359894506,0.6308130423246762,0.6085264886455354,0.5649068390703108,0.6332869359894506,96,91,101,104,4,4,4,4
GP,M,16,U,GT3,T,4,4,health,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,4,4,1,4,5,18,14,11,13,38,0.9324730322983409,0.07615004785929728,0.5649068390703108,0.552305914415233,0.9324730322983409,0.07615004785929728,0.5649068390703108,0.552305914415233,66,169,101,115,3,5,4,4
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,5,4,4,1,1,5,0,8,7,8,23,-0.8774869075436472,-0.9886028337131789,-0.5278365567806823,-0.8402634337763377,-0.8774869075436472,-0.9886028337131789,-0.5278365567806823,-0.8402634337763377,285,332,294,314,6,7,6,7
GP,M,15,U,GT3,T,3,4,services,services,home,father,1,1,0,yes,no,no,no,yes,yes,yes,no,5,5,5,3,2,5,0,13,13,12,38,0.6308130423246762,0.6085264886455354,0.34635815990011215,0.5565767783887855,0.6308130423246762,0.6085264886455354,0.34635815990011215,0.5565767783887855,96,91,132,115,4,4,4,4
GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,7,10,11,28,-1.179146897517312,-0.19003817253382177,0.12780948072991352,-0.43572039629802767,-1.179146897517312,-0.19003817253382177,0.12780948072991352,-0.43572039629802767,326,204,163,243,7,5,5,6
GP,F,19,U,GT3,T,0,1,at_home,other,course,other,1,2,3,no,yes,no,no,no,no,no,no,3,4,2,1,1,5,2,7,8,9,24,-1.179146897517312,-0.7224146133200599,-0.3092878776104837,-0.7760037977035519,-1.179146897517312,-0.7224146133200599,-0.3092878776104837,-0.7760037977035519,326,300,266,302,7,6,6,6
GP,M,18,R,GT3,T,2,2,services,other,reputation,mother,1,1,2,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,2,4,0,7,4,0,11,-1.179146897517312,-1.7871674948925362,-2.2762259901422714,-1.8401213885179264,-1.179146897517312,-1.7871674948925362,-2.2762259901422714,-1.8401213885179264,326,382,358,378,7,9,8,8
GP,M,16,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,3,5,5,2,5,4,8,18,18,18,54,2.1391129921929997,1.9394675906111307,1.6576502349213038,2.0134057626531425,2.1391129921929997,1.9394675906111307,1.6576502349213038,2.0134057626531425,4,4,7,7,1,1,1,1
GP,F,15,R,GT3,T,3,4,services,teacher,course,father,2,3,2,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,12,0,0,12,0.3291530523510115,-2.8519203764650123,-2.2762259901422714,-1.684437237776433,0.3291530523510115,-2.8519203764650123,-2.2762259901422714,-1.684437237776433,129,383,358,376,4,9,8,8
GP,F,15,U,GT3,T,1,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,no,yes,yes,yes,4,3,3,1,2,4,0,8,0,0,8,-0.8774869075436472,-2.8519203764650123,-2.2762259901422714,-2.107965496296338,-0.8774869075436472,-2.8519203764650123,-2.2762259901422714,-2.107965496296338,285,383,358,387,6,9,8,9
GP,F,17,U,LE3,T,2,2,other,other,course,father,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,3,5,12,10,13,12,35,-0.2741669275963179,0.6085264886455354,0.34635815990011215,0.23893058449885687,-0.2741669275963179,0.6085264886455354,0.34635815990011215,0.23893058449885687,203,91,132,153,5,4,4,4
GP,F,16,U,GT3,A,3,4,services,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,2,1,1,4,5,16,12,11,11,34,0.3291530523510115,0.07615004785929728,0.12780948072991352,0.18712146995395024,0.3291530523510115,0.07615004785929728,0.12780948072991352,0.18712146995395024,129,169,163,167,4,5,5,5
GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4,2,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,5,0,9,0,0,9,-0.5758269175699826,-2.8519203764650123,-2.2762259901422714,-2.0020834316663616,-0.5758269175699826,-2.8519203764650123,-2.2762259901422714,-2.0020834316663616,254,383,358,386,6,9,8,9
GP,F,15,U,GT3,T,4,4,services,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,5,0,11,0,0,11,0.027493062377346802,-2.8519203764650123,-2.2762259901422714,-1.7903193024064092,0.027493062377346802,-2.8519203764650123,-2.2762259901422714,-1.7903193024064092,164,383,358,378,5,9,8,8
GP,M,17,R,GT3,T,3,4,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,no,5,4,5,2,4,5,0,10,0,0,10,-0.2741669275963179,-2.8519203764650123,-2.2762259901422714,-1.8962013670363853,-0.2741669275963179,-2.8519203764650123,-2.2762259901422714,-1.8962013670363853,203,383,358,385,5,9,8,9
GP,F,16,U,GT3,A,3,3,other,other,course,other,2,1,2,no,yes,no,yes,no,yes,yes,yes,4,3,2,1,1,5,0,4,0,0,4,-2.084126867438306,-2.8519203764650123,-2.2762259901422714,-2.5314937548162426,-2.084126867438306,-2.8519203764650123,-2.2762259901422714,-2.5314937548162426,394,383,358,395,9,9,8,9
GP,M,16,U,LE3,T,1,1,services,other,course,mother,1,2,1,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,5,0,14,12,12,38,0.9324730322983409,0.34233826825241637,0.34635815990011215,0.5690272999166648,0.9324730322983409,0.34233826825241637,0.34635815990011215,0.5690272999166648,66,128,132,115,3,4,4,4
GP,F,15,U,GT3,T,4,4,teacher,teacher,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,5,0,16,16,15,47,1.5357930122456702,1.4070911498248926,1.0020041974107081,1.3846480743870002,1.5357930122456702,1.4070911498248926,1.0020041974107081,1.3846480743870002,20,21,41,30,2,2,2,2
GP,M,15,U,GT3,T,4,3,teacher,services,course,father,2,4,0,yes,yes,no,no,yes,yes,yes,no,2,2,2,1,1,3,0,7,9,0,16,-1.179146897517312,-0.45622639292694084,-2.2762259901422714,-1.3729636730074417,-1.179146897517312,-0.45622639292694084,-2.2762259901422714,-1.3729636730074417,326,250,358,358,7,6,8,8
GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,2,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,2,8,9,9,9,27,-0.5758269175699826,-0.45622639292694084,-0.3092878776104837,-0.4708081253415025,-0.5758269175699826,-0.45622639292694084,-0.3092878776104837,-0.4708081253415025,254,250,266,264,6,6,6,6
GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,2,2,1,1,5,2,9,11,11,31,-0.5758269175699826,0.07615004785929728,0.12780948072991352,-0.1305247239359783,-0.5758269175699826,0.07615004785929728,0.12780948072991352,-0.1305247239359783,254,169,163,207,6,5,5,5
GP,F,16,U,LE3,T,1,1,at_home,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,4,3,3,1,2,14,14,13,41,0.9324730322983409,0.8747147090386544,0.5649068390703108,0.8326005437215237,0.9324730322983409,0.8747147090386544,0.5649068390703108,0.8326005437215237,66,68,101,82,3,3,4,3
GP,M,17,U,GT3,T,2,1,other,other,home,mother,1,1,3,no,yes,no,no,yes,yes,yes,no,5,4,5,1,2,5,0,5,0,0,5,-1.7824668774646413,-2.8519203764650123,-2.2762259901422714,-2.4256116901862663,-1.7824668774646413,-2.8519203764650123,-2.2762259901422714,-2.4256116901862663,387,383,358,393,9,9,8,9
GP,F,15,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,2,1,2,5,0,8,11,11,30,-0.8774869075436472,0.07615004785929728,0.12780948072991352,-0.2364067885659545,-0.8774869075436472,0.07615004785929728,0.12780948072991352,-0.2364067885659545,285,169,163,217,6,5,5,5
GP,F,15,U,GT3,T,3,2,health,services,home,father,1,2,3,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,3,0,6,7,0,13,-1.4808068874909766,-0.9886028337131789,-2.2762259901422714,-1.6657088238416118,-1.4808068874909766,-0.9886028337131789,-2.2762259901422714,-1.6657088238416118,363,332,358,370,8,7,8,8
GP,F,15,U,GT3,T,1,2,at_home,other,course,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,4,3,2,1,1,5,2,10,11,11,32,-0.2741669275963179,0.07615004785929728,0.12780948072991352,-0.02464265930600213,-0.2741669275963179,0.07615004785929728,0.12780948072991352,-0.02464265930600213,203,169,163,193,5,5,5,5
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,yes,no,no,yes,no,yes,yes,3,3,2,2,1,5,0,7,6,0,13,-1.179146897517312,-1.254791054106298,-2.2762259901422714,-1.6532583023137326,-1.179146897517312,-1.254791054106298,-2.2762259901422714,-1.6532583023137326,326,353,358,370,7,8,8,8
GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,3,no,no,no,no,yes,yes,yes,no,4,5,5,2,5,5,0,8,9,10,27,-0.8774869075436472,-0.45622639292694084,-0.0907391984402851,-0.4999800323708135,-0.8774869075436472,-0.45622639292694084,-0.0907391984402851,-0.4999800323708135,285,250,210,264,6,6,5,6
GP,M,18,U,LE3,T,1,1,other,other,course,mother,1,1,3,no,no,no,no,yes,no,yes,yes,2,3,5,2,5,4,0,6,5,0,11,-1.4808068874909766,-1.520979274499417,-2.2762259901422714,-1.8525719100458056,-1.4808068874909766,-1.520979274499417,-2.2762259901422714,-1.8525719100458056,363,367,358,378,8,8,8,8
GP,M,16,U,LE3,T,2,1,at_home,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,4,4,4,3,5,5,6,12,13,14,39,0.3291530523510115,0.6085264886455354,0.7834555182405094,0.6041150289601397,0.3291530523510115,0.6085264886455354,0.7834555182405094,0.6041150289601397,129,91,74,104,4,4,3,4
GP,F,15,R,GT3,T,3,3,services,services,reputation,other,2,3,2,no,yes,yes,yes,yes,yes,yes,yes,4,2,1,2,3,3,8,10,10,10,30,-0.2741669275963179,-0.19003817253382177,-0.0907391984402851,-0.19478436000876423,-0.2741669275963179,-0.19003817253382177,-0.0907391984402851,-0.19478436000876423,203,204,210,217,5,5,5,5
GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1,1,3,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,0,5,0,0,5,-1.7824668774646413,-2.8519203764650123,-2.2762259901422714,-2.4256116901862663,-1.7824668774646413,-2.8519203764650123,-2.2762259901422714,-2.4256116901862663,387,383,358,393,9,9,8,9
GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,1,1,0,yes,yes,no,no,yes,yes,no,yes,4,2,1,1,1,4,0,11,11,12,34,0.027493062377346802,0.07615004785929728,0.34635815990011215,0.15794956292463924,0.027493062377346802,0.07615004785929728,0.34635815990011215,0.15794956292463924,164,169,132,167,5,5,4,5
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,yes,no,yes,yes,yes,yes,no,no,4,4,4,1,1,1,2,11,8,8,27,0.027493062377346802,-0.7224146133200599,-0.5278365567806823,-0.42918569678431223,0.027493062377346802,-0.7224146133200599,-0.5278365567806823,-0.42918569678431223,164,300,294,264,5,6,6,6
GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,no,no,2,2,2,3,3,5,8,16,12,13,41,1.5357930122456702,0.34233826825241637,0.5649068390703108,0.8575015867772823,1.5357930122456702,0.34233826825241637,0.5649068390703108,0.8575015867772823,20,128,101,82,2,4,4,3
GP,F,18,R,GT3,T,1,1,at_home,other,course,mother,3,1,3,no,yes,no,yes,no,yes,no,no,5,2,5,1,5,4,6,9,8,10,27,-0.5758269175699826,-0.7224146133200599,-0.0907391984402851,-0.4875295108429343,-0.5758269175699826,-0.7224146133200599,-0.0907391984402851,-0.4875295108429343,254,300,210,264,6,6,5,6
GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3,1,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,3,2,17,15,15,47,1.837453002219335,1.1409029294317736,1.0020041974107081,1.3970985959148798,1.837453002219335,1.1409029294317736,1.0020041974107081,1.3970985959148798,12,34,41,30,1,2,2,2
GP,M,16,U,GT3,T,3,3,other,services,course,father,1,2,1,no,yes,yes,no,yes,yes,yes,yes,4,5,5,4,4,5,4,10,12,12,34,-0.2741669275963179,0.34233826825241637,0.34635815990011215,0.14549904139675998,-0.2741669275963179,0.34233826825241637,0.34635815990011215,0.14549904139675998,203,128,132,167,5,4,4,5
